stg,sys,system,series,stage,short,bottom,mid,top,dur,systemCol,seriesCol,col,t2d,t2u,t3,tPart,tGFd,tGFu,tSing,tOri,tExt,tThrough,divSIB,divCSIB,divRT,divBC,extProp,oriProp,extPC,oriPC,ext3t,ori3t,extC3t,oriC3t,extGF,oriGF,E2f3,O2f3,ext2f3,ori2f3,samp3t,sampRange,diet,mass_extinction,food_mass_extinction
30,D,Devonian,Lower Devonian,Pragian,Pra,412.4,411.455,410.51,1.89,#d49f51,#e9ba6a,#ebcd87,399,490,282,115,39,43,134,226,124,858,881,975.286414482263,1342,982,0.192250372578241,0.268256333830104,0.134987208866504,0.233809082511629,0.34705434595175,0.552498320166559,0.14922860262183,0.348750699199928,0.155448538542858,0.327586214681807,0.056420233463035,0.181818181818182,0.0580743745176819,0.200670695462151,0.710327455919396,0.462703962703963,Non-Carnivore,FALSE,FALSE
31,D,Devonian,Lower Devonian,Emsian,Ems,410.51,402.405,394.3,16.21,#d49f51,#e9ba6a,#edd595,490,536,288,63,70,76,269,274,221,863,1233,1181.66010466953,1627,1084,0.301167793484942,0.333743085433313,0.227998490916164,0.275733802667108,0.531444910968726,0.621173680934856,0.193331984890054,0.279144471185779,0.25857398829371,0.352628764433068,0.227848101265823,0.263772954924875,0.25857398829371,0.306216722668603,0.82051282051282,0.543453070683662,Non-Carnivore,FALSE,FALSE
32,D,Devonian,Middle Devonian,Eifelian,Eif,394.3,389.8,385.3,9,#d49f51,#f4ce85,#f5da93,536,538,348,140,68,30,107,169,215,922,940,1036.53339665536,1413,1137,0.227883934890304,0.195329087048832,0.209603270193942,0.168304762276477,0.431931681296328,0.43565608038731,0.318878820015346,0.23783033705739,0.266217833783481,0.198378993689813,0.119822485207101,0.0855457227138643,0.127631670497334,0.0894278099012583,0.713114754098361,0.486984815618221,Non-Carnivore,FALSE,FALSE
33,D,Devonian,Middle Devonian,Givetian,Giv,385.3,382.1,378.9,6.4,#d49f51,#f4ce85,#f5e2a0,538,420,259,31,63,43,270,164,341,750,1220,1074.16978549309,1525,1091,0.400655737704918,0.284590163934426,0.374776779302715,0.197757364923794,0.731030498462247,0.483426649577876,0.447324574390105,0.145313723499203,0.535737944145887,0.244999282569382,0.398945518453427,0.215077605321508,0.509069697063726,0.242170426368904,0.893103448275862,0.593333333333333,Non-Carnivore,FALSE,FALSE
34,D,Devonian,Upper Devonian,Frasnian,Fra,378.9,375,371.1,7.8,#d49f51,#f5e4b6,#f4edc3,420,271,189,62,22,65,174,84,218,696,751,784.272021565185,1172,914,0.334470989761092,0.220136518771331,0.27248091111973,0.113944259349218,0.798507696217772,0.360371805820059,0.554628246424384,0.247318944539077,0.422201900463688,0.198670694795484,0.344398340248963,0.123123123123123,0.422201900463688,0.131388687712162,0.752988047808765,0.395114942528736,Non-Carnivore,FALSE,FALSE
35,D,Devonian,Upper Devonian,Famennian,Fam,371.1,365.2,359.3,11.8,#d49f51,#f5e4b6,#f4f0d5,271,248,105,29,70,40,192,146,184,596,722,724.548671764602,1118,780,0.336314847942755,0.302325581395349,0.269053252618288,0.219108576102031,0.948158470722178,0.859468396007459,0.695567718081667,0.575762471935317,0.544727175441672,0.305897512343122,0.42,0.263537906137184,0.544727175441672,0.305897512343122,0.783582089552239,0.335570469798658,Non-Carnivore,TRUE,TRUE
36,C,Carboniferous,Mississippian,Tournaisian,Tou,359.3,353.015,346.73,12.57,#6eafb5,#769e83,#9db989,248,443,174,50,40,15,179,232,88,654,778,787.577380981524,1153,742,0.231569817866435,0.356461405030356,0.126241891710182,0.303609599147882,0.354373446950453,0.934514470830607,0.289485824744578,0.690635021037219,0.220629934573894,0.624560070896374,0.144295302013423,0.44421906693712,0.155829941346978,0.58738106765462,0.776785714285714,0.426605504587156,Non-Carnivore,FALSE,FALSE
37,C,Carboniferous,Mississippian,Visean,Vis,346.73,338.535,330.34,16.39,#6eafb5,#769e83,#b7c089,443,371,179,12,34,47,243,255,197,689,1099,922.131582172401,1384,886,0.317919075144509,0.359826589595376,0.251475679591422,0.314884895131842,0.906183964204381,0.72881625676668,0.538834489018728,0.476225504126169,0.648026745279476,0.531934586976226,0.476923076923077,0.412532637075718,0.648026745279476,0.531934586976226,0.93717277486911,0.586357039187228,Non-Carnivore,FALSE,FALSE
38,C,Carboniferous,Mississippian,Serpukhovian,Ser,330.34,326.87,323.4,6.94,#6eafb5,#769e83,#cdc888,371,227,205,91,13,107,82,57,86,858,546,619.933864103088,1083,944,0.155124653739612,0.128347183748846,0.0955220666575384,0.064319965787559,0.593192083469027,0.101940038342995,0.198825868428912,0.0370524161371198,0.136628329135056,0.0287101058824314,0.127705627705628,0,0.136628329135056,0,0.692567567567568,0.374125874125874,Non-Carnivore,FALSE,FALSE
39,C,Carboniferous,Pennsylvanian,Bashkirian,Bas,323.4,319.275,315.15,8.25,#6eafb5,#a6c9cd,#a6c9cd,227,276,151,73,119,18,68,119,53,862,526,613.580689294617,1102,915,0.109800362976407,0.169691470054446,0.0596687946118282,0.12931718890167,0.407670180666478,0.603121028902226,0.204729336669788,0.235771553716573,0.214844748499515,0.0173414750364872,0.1,0.0171919770773639,0.105360515657826,0.0173414750364872,0.674107142857143,0.331786542923434,Non-Carnivore,FALSE,FALSE
40,C,Carboniferous,Pennsylvanian,Moscovian,Mos,315.15,311.085,307.02,8.13,#6eafb5,#a6c9cd,#bed3ce,276,284,160,36,45,68,98,158,57,924,705,679.109918536135,1237,981,0.125303152789006,0.206952303961196,0.0598603879236789,0.157854387764743,0.545227050483323,0.573800422927379,0.0903691870455823,0.179434207887264,0.167054084663166,0.283524062303117,0.134615384615385,0.190625,0.144581228811107,0.211492934094234,0.816326530612245,0.424242424242424,Non-Carnivore,FALSE,FALSE
41,C,Carboniferous,Pennsylvanian,Kasimovian,Kas,307.02,305.35,303.68,3.34,#6eafb5,#a6c9cd,#cad8d9,284,207,158,91,30,104,34,53,54,1028,439,544.028495615541,1169,1082,0.0752780153977759,0.0744225834046193,0.0511960133913164,0.0502713716240978,0.586379205134239,0.270123760238402,0.277946188577419,0.067182916241712,0.060457969037114,0.0658817046840389,0.0586666666666667,0,0.060457969037114,0,0.634538152610442,0.28988326848249,Non-Carnivore,FALSE,FALSE
42,C,Carboniferous,Pennsylvanian,Gzhelian,Gzh,303.68,301.285,298.89,4.79,#6eafb5,#a6c9cd,#d6dcda,207,310,155,56,114,29,23,113,33,1048,478,511.674202708706,1217,1081,0.0460147904683648,0.111750205423172,0.0310029527582208,0.102398116816904,0.289293676346122,0.693147180559945,0.132183538898664,0.238289317122204,0.0915151088357733,0.118808151071629,0.0760456273764259,0.112021857923497,0.0790925888372162,0.118808151071629,0.734597156398104,0.294847328244275,Non-Carnivore,FALSE,FALSE
43,P,Permian,Cisuralian,Asselian,Ass,298.89,296.205,293.52,5.37,#e35b41,#e5755f,#e07f6c,310,449,241,41,53,64,45,187,29,1132,739,679.972535927789,1393,1161,0.0531227566403446,0.166547020818378,0.0252957229347632,0.152887893954186,0.251775363988537,0.622225954251599,0.00205405377597895,0.31379293769478,0.0143474484081416,0.380274859279606,0.0142450142450142,0.291836734693878,0.0143474484081416,0.345080611157813,0.854609929078014,0.42226148409894,Non-Carnivore,FALSE,FALSE
44,P,Permian,Cisuralian,Sakmarian,Sak,293.52,292.015,290.51,3.01,#e35b41,#e5755f,#e18a76,449,541,349,99,55,99,57,184,65,1254,852,860.017026802609,1560,1319,0.0782051282051282,0.154487179487179,0.0505354315244486,0.136914817088126,0.251950965539827,0.438347356644054,0.0352478625466271,0.281237219196596,0.00182648452603428,0.240878006253978,0.00182481751824818,0.159375,0.00182648452603428,0.173609616191933,0.779017857142857,0.435406698564593,Non-Carnivore,FALSE,FALSE
45,P,Permian,Cisuralian,Artinskian,Art,290.51,286.905,283.3,7.21,#e35b41,#e5755f,#e39684,541,632,405,98,125,65,114,184,126,1312,1051,1026.4328568073,1736,1438,0.138248847926267,0.171658986175115,0.0917005687769576,0.131242189030388,0.289532211739942,0.445002327040318,0.118260491132573,0.19528101682776,0.117783035656383,0.150504367674238,0.0923317683881064,0.13972602739726,0.0968763508370698,0.150504367674238,0.805168986083499,0.477896341463415,Non-Carnivore,FALSE,FALSE
46,P,Permian,Cisuralian,Kungurian,Kun,283.3,278.835,274.37,8.93,#e35b41,#e5755f,#e49f90,632,726,455,85,86,87,96,201,143,1353,1178,1099.36655677136,1793,1496,0.13329615170106,0.165644171779141,0.100470530363634,0.138507902756805,0.328591975195907,0.467252595873846,0.152760937246616,0.250549492880646,0.1341292999667,0.258917683015314,0.125523012552301,0.203452527743527,0.1341292999667,0.227468550332811,0.842592592592593,0.545454545454545,Non-Carnivore,FALSE,FALSE
47,P,Permian,Guadalupian,Roadian,Roa,274.37,271.79,269.21,5.16,#e35b41,#f18f76,#f49984,726,709,541,104,86,77,72,125,145,1409,1094,1025.63926623963,1751,1554,0.123929183323815,0.112507138777841,0.0979520190289125,0.0849984700285213,0.294130735978315,0.270436247685646,0.147963581004496,0.0991645270782762,0.139400561897817,0.106317649798032,0.091566265060241,0.0799507995079951,0.0960333327826874,0.0833281315733334,0.838759689922481,0.533711852377573,Non-Carnivore,FALSE,FALSE
48,P,Permian,Guadalupian,Wordian,Wor,269.21,266.775,264.34,4.87,#e35b41,#f18f76,#f4a692,709,684,521,82,72,140,120,147,173,1361,1206,1097.59410141105,1801,1534,0.162687395891172,0.148250971682399,0.119658979275735,0.102564545916435,0.308105484778761,0.272207875869184,-0.000422103865703516,0.0963768379198926,0.0626019230498947,0.126469478868061,0.0606826801517067,0.112271540469974,0.0626019230498947,0.119089371570439,0.864013266998342,0.562821454812638,Non-Carnivore,FALSE,FALSE
49,P,Permian,Guadalupian,Capitanian,Cap,264.34,261.945,259.55,4.79,#e35b41,#f18f76,#f6af9b,684,568,451,163,96,66,83,65,243,1265,1000,1070.54936212238,1656,1508,0.196859903381643,0.0893719806763285,0.175712147406281,0.0501068200541789,0.416490578119872,0.230654079218473,0.262339898292614,0.0844869242446545,0.219607896481902,0.0291484897144174,0.116883116883117,0,0.124297716677577,0,0.734527687296417,0.481422924901186,Non-Carnivore,FALSE,FALSE
50,P,Permian,Lopingian,Wuchiapingian,Wuc,259.55,256.895,254.24,5.31,#e35b41,#f8baab,#fac4b8,568,634,426,71,95,7,92,82,311,1019,1128,1034.83416157887,1504,1330,0.267952127659574,0.115691489361702,0.266357187993075,0.0773971034999551,0.287682072451781,0.397609608167855,0.18859116980755,0.0890820195233913,0.237328186306166,0.174691167928263,0.117370892018779,0.153191489361702,0.124850202879476,0.166280689419666,0.857142857142857,0.631010794896958,Non-Carnivore,FALSE,FALSE
51,P,Permian,Lopingian,Changhsingian,Chg,254.24,253.07,251.9,2.34,#e35b41,#f8baab,#facfc6,634,181,144,15,11,29,86,38,539,562,933,810.086031786881,1225,1101,0.510204081632653,0.101224489795918,0.672472286828989,0.0654278053224553,1.48223565486123,0.228683731689825,1.21881820440908,0.0745330518625668,1.23899075387414,0.142316222180255,0.710323574730354,0.0918367346938776,1.23899075387414,0.0963311089384321,0.905660377358491,0.480427046263345,Non-Carnivore,TRUE,FALSE
52,Tr,Triassic,Lower Triassic,Induan,Ind,251.9,250.89,249.88,2.02,#984b99,#a9599e,#b266a6,181,123,73,22,21,61,29,60,81,519,301,308.022263920846,689,600,0.159651669085631,0.129172714078374,0.145025772050258,0.109398594407107,0.908037590117435,0.521724914224026,0.536095174047914,0.422634011579796,0.26334997179225,0.22314355131421,0.231527093596059,0.2,0.26334997179225,0.22314355131421,0.768421052631579,0.252408477842004,Non-Carnivore,FALSE,FALSE
53,Tr,Triassic,Lower Triassic,Olenekian,Ole,249.88,248.29,246.7,3.18,#984b99,#a9599e,#bb71ac,123,181,91,41,51,12,57,78,36,543,308,351.316156795072,714,579,0.130252100840336,0.189075630252101,0.0641931576390598,0.134221761999543,0.301324848855568,0.687637524748976,0.213726789537582,0.424220074296826,0.130053128248198,0.193191229030859,0.0853658536585366,0.175675675675676,0.0892311337279426,0.193191229030859,0.689393939393939,0.252302025782689,Non-Carnivore,FALSE,FALSE
54,Tr,Triassic,Middle Triassic,Anisian,Ani,246.7,244.08,241.46,5.24,#984b99,#bd86bd,#c793c3,181,382,142,13,35,23,173,280,40,581,771,661.77841773772,1074,621,0.198324022346369,0.421787709497207,0.0665803250815675,0.39334374757582,0.242669973664565,0.989593551005314,-0.0802239804167042,0.617651134935794,0.086074608771243,0.731861692740636,0.0824742268041237,0.516455696202532,0.086074608771243,0.726612336854492,0.916129032258065,0.478485370051635,Non-Carnivore,FALSE,FALSE
55,Tr,Triassic,Middle Triassic,Ladinian,Lad,241.46,239.23,237,4.46,#984b99,#bd86bd,#d0a0c8,382,425,286,109,14,47,99,149,67,794,687,746.109667611247,1109,861,0.149684400360685,0.223624887285843,0.0810110431805951,0.171982821386322,0.289428797786723,0.396097358104564,0.125238403511281,0.308499298786578,0.105134245716822,0.266680682917393,0.0529531568228106,0.0730337078651685,0.0544067222071643,0.0758380763915044,0.724050632911392,0.468513853904282,Non-Carnivore,FALSE,FALSE
56,Tr,Triassic,Upper Triassic,Carnian,Car,237,232.15,227.3,9.7,#984b99,#c9a6d0,#d1b3d5,425,497,269,48,86,47,161,233,162,781,1013,938.70967785779,1337,943,0.241585639491399,0.294689603590127,0.188491132793772,0.261083034311442,0.457377789322578,0.61387864649479,0.255475187329517,0.29098469241352,0.261941520855192,0.301849232716561,0.20507399577167,0.258715596330275,0.229506245102038,0.299370916702094,0.848580441640379,0.585147247119078,Non-Carnivore,FALSE,FALSE
57,Tr,Triassic,Upper Triassic,Norian,Nor,227.3,218.405,209.51,17.79,#984b99,#c9a6d0,#dbc1de,497,443,295,66,36,32,185,150,217,797,957,920.898979031952,1349,1014,0.297998517420311,0.248332097850259,0.240803505360913,0.172444414395863,0.521614669756809,0.406594413705316,0.296945565133762,0.242404019429874,0.359470016270429,0.248511735863332,0.236234458259325,0.182711198428291,0.269494419452082,0.201762756289259,0.817174515235457,0.508155583437892,Non-Carnivore,FALSE,FALSE
58,Tr,Triassic,Upper Triassic,Rhaetian,Rha,209.51,205.435,201.36,8.15,#984b99,#c9a6d0,#e5cbe4,443,175,131,33,29,52,52,66,255,692,667,656.618710798335,1065,947,0.288262910798122,0.110798122065728,0.313713137568409,0.0910974300247021,1.21837244684398,0.289588650722362,0.925150194016588,0.0876860487293013,0.790139446547255,0.0748478907964325,0.546218487394958,0.0673076923076923,0.790139446547255,0.0696799206379898,0.798780487804878,0.42485549132948,Non-Carnivore,TRUE,FALSE
59,J,Jurassic,Lower Jurassic,Hettangian,Het,201.36,200.41,199.46,1.9,#00b0e2,#02b1ea,#22b5e9,175,218,135,46,34,62,25,98,16,742,361,380.598327995751,881,758,0.0465380249716232,0.139614074914869,0.0213341424749912,0.124052648669979,0.259511195485085,0.47922028435066,0.0363676441708749,0.254551179727613,-0.0948987418227957,0.205311075018653,0,0.185606060606061,0,0.205311075018653,0.74585635359116,0.299191374663073,Non-Carnivore,FALSE,FALSE
60,J,Jurassic,Lower Jurassic,Sinemurian,Sin,199.46,196.18,192.9,6.56,#00b0e2,#02b1ea,#5ebeee,218,323,188,47,74,20,35,101,25,815,447,439.372027190118,976,840,0.0614754098360656,0.139344262295082,0.0302137785964966,0.116828251433268,0.14805309995914,0.541210360392707,0.0481871036189542,0.247988107565311,0.0384662808277961,0.180161728740525,0.00377358490566038,0.164864864864865,0.00378072283990615,0.180161728740525,0.8,0.350920245398773,Non-Carnivore,FALSE,FALSE
61,J,Jurassic,Lower Jurassic,Pliensbachian,Plb,192.9,188.55,184.2,8.7,#00b0e2,#02b1ea,#86c9f3,323,336,219,23,38,21,93,113,81,835,657,570.888754791992,1122,916,0.155080213903743,0.183600713012478,0.0925846398232747,0.126922777404166,0.388580593406156,0.428039430146703,0.188454411978694,0.204895878832494,0.27428474287996,0.248532785319029,0.210982658959538,0.211699164345404,0.236966979872765,0.237875490845041,0.90495867768595,0.44311377245509,Non-Carnivore,FALSE,FALSE
62,J,Jurassic,Lower Jurassic,Toarcian,Toa,184.2,179.45,174.7,9.5,#00b0e2,#02b1ea,#a3d1f3,336,217,167,37,13,90,28,82,83,865,510,489.890186969523,1058,948,0.104914933837429,0.103969754253308,0.0916249953231425,0.0905695862541989,0.699117347546449,0.261903541123704,0.293652239438285,0.162037544783519,0.237998652305134,0.157436913478077,0.211796246648794,0.0826771653543307,0.237998652305134,0.0862958134528361,0.818627450980392,0.366473988439306,Non-Carnivore,FALSE,FALSE
63,J,Jurassic,Middle Jurassic,Aalenian,Aal,174.7,172.8,170.9,3.8,#00b0e2,#84cfee,#a2d8f0,217,226,158,79,56,54,17,58,33,914,357,421.089432770126,1022,947,0.0489236790606654,0.073385518590998,0.0354685217319283,0.0615252330062891,0.317302320513493,0.357939966245319,0.147583935872863,0.157813784817858,0.0170361871525678,0.0401391675903443,0.0168918918918919,0.039344262295082,0.0170361871525678,0.0401391675903443,0.666666666666667,0.272428884026258,Non-Carnivore,FALSE,FALSE
64,J,Jurassic,Middle Jurassic,Bajocian,Baj,170.9,169.535,168.17,2.73,#00b0e2,#84cfee,#b0dff1,226,351,173,32,84,22,64,165,57,915,618,575.852293385225,1201,972,0.1007493755204,0.19067443796836,0.0604317391849178,0.165792254842744,0.267243404774507,0.707494628968087,0.0896444069347256,0.302029520859922,0.128009567440215,0.281608301068214,0.12015503875969,0.245430809399478,0.128009567440215,0.281608301068214,0.84390243902439,0.362841530054645,Non-Carnivore,FALSE,FALSE
65,J,Jurassic,Middle Jurassic,Bathonian,Bat,168.17,166.73,165.29,2.88,#00b0e2,#84cfee,#bce3f2,351,433,283,55,32,67,64,139,39,1041,688,646.150330453665,1283,1080,0.0802805923616524,0.158222915042868,0.0367792515032965,0.125332648844742,0.215339325822628,0.425290830359252,0.0113953050155079,0.255572445718623,0.00246609249519347,0.276812400214877,0.00246305418719212,0.174180327868852,0.00246609249519347,0.191378843906464,0.837278106508876,0.428434197886647,Non-Carnivore,FALSE,FALSE
66,J,Jurassic,Middle Jurassic,Callovian,Cal,165.29,163.41,161.53,3.76,#00b0e2,#84cfee,#cae6f2,433,421,305,69,70,55,83,99,104,1076,744,717.397016453961,1362,1180,0.137298091042584,0.133627019089574,0.0922639767379808,0.0880176858565296,0.350425951395078,0.32232105707497,0.159805591786429,0.144722059235188,0.157143200763712,0.0985808286724476,0.145418326693227,0.0897959183673469,0.157143200763712,0.0940864390846083,0.815508021390374,0.425650557620818,Non-Carnivore,FALSE,FALSE
67,J,Jurassic,Upper Jurassic,Oxfordian,Oxf,161.53,158.155,154.78,6.75,#00b0e2,#bbe4fa,#cce8fd,421,506,300,63,77,43,75,169,91,1084,856,814.467956836575,1419,1175,0.116983791402396,0.171952078928823,0.0806102445786679,0.144882772896477,0.33885035902618,0.522754194631264,0.158982791193792,0.318810173824144,0.175731747114899,0.257105707214024,0.119834710743802,0.212653778558875,0.127645560447261,0.239087201711346,0.826446280991736,0.480627306273063,Non-Carnivore,FALSE,FALSE
68,J,Jurassic,Upper Jurassic,Kimmeridgian,Kim,154.78,152.01,149.24,5.54,#00b0e2,#bbe4fa,#d4eefd,506,458,340,67,43,30,89,102,109,1144,847,797.285324707052,1444,1253,0.137119113573407,0.132271468144044,0.0910097829563251,0.0854075274076552,0.397591051677259,0.297923566503978,0.2017165284786,0.107303206895328,0.27095252161915,0.154150679827258,0.167539267015707,0.0971428571428571,0.183369225826398,0.102190940896547,0.835380835380835,0.478146853146853,Non-Carnivore,FALSE,FALSE
69,J,Jurassic,Upper Jurassic,Tithonian,Tit,149.24,146.17,143.1,6.14,#00b0e2,#bbe4fa,#e0f2fc,458,238,171,37,27,123,49,102,152,1094,739,706.848809277679,1397,1246,0.143879742304939,0.108088761632069,0.130097716365472,0.0891419515286506,0.985205627611525,0.330607117168815,0.383995942377266,0.150739549336427,0.402439387191627,0.157185583522412,0.331313131313131,0.12,0.402439387191627,0.127833371509885,0.822115384615385,0.39853747714808,Non-Carnivore,FALSE,FALSE
70,K,Cretaceous,Lower Cretaceous,Berriasian,Ber,143.1,140.4,137.7,5.4,#95c562,#9fca70,#9ec979,238,216,148,122,54,42,36,55,48,1148,413,592.470823531895,1287,1196,0.0652680652680653,0.0707070707070707,0.0409613576310653,0.0467971390951672,0.47505839990736,0.37806613392005,0.254817608251111,0.182191610721392,0.143100843640673,0.0423023796906894,0.0444444444444444,0.0414201183431953,0.0454623740767572,0.0423023796906894,0.548148148148148,0.238675958188153,Non-Carnivore,FALSE,FALSE
71,K,Cretaceous,Lower Cretaceous,Valanginian,Val,137.7,135.15,132.6,5.1,#95c562,#9fca70,#a8d182,216,297,138,34,90,41,34,101,67,1136,565,553.748644455282,1338,1203,0.0754857997010463,0.100896860986547,0.0573051166935823,0.0851757731113912,0.44802472252696,0.766478453645495,0.178691788743376,0.165268768411235,0.160168752152821,0.233773871615966,0.14,0.208459214501511,0.150822889734584,0.233773871615966,0.802325581395349,0.319542253521127,Non-Carnivore,FALSE,FALSE
72,K,Cretaceous,Lower Cretaceous,Hauterivian,Hau,132.6,129.55,126.5,6.1,#95c562,#9fca70,#b7d690,297,247,165,51,32,113,33,88,60,1177,527,542.494438062293,1358,1237,0.0684830633284242,0.0891016200294551,0.0497202651322112,0.0721032939013439,0.587786664902119,0.403442862727397,0.14874526126035,0.183202071071148,0.0561447290091025,0.183664740340422,0.0545977011494253,0.134228187919463,0.0561447290091025,0.144133901583787,0.763888888888889,0.293967714528462,Non-Carnivore,FALSE,FALSE
73,K,Cretaceous,Lower Cretaceous,Barremian,Bar,126.5,123.95,121.4,5.1,#95c562,#9fca70,#c2da9c,247,346,205,113,89,51,54,103,52,1213,560,683.08720992648,1422,1265,0.0745428973277075,0.110407876230661,0.0419754922175705,0.0815002029412124,0.186378357489569,0.523428795919316,0.00879133777772637,0.254095862135732,-0.0246926125903715,0.12023702461795,-0.025,0.113289760348584,-0.0246926125903714,0.12023702461795,0.644654088050314,0.289365210222589,Non-Carnivore,FALSE,FALSE
74,K,Cretaceous,Lower Cretaceous,Aptian,Apt,121.4,117.3,113.2,8.2,#95c562,#9fca70,#cfe1a7,346,554,247,48,110,36,117,234,125,1191,1011,949.491510650883,1667,1316,0.145170965806839,0.210557888422316,0.0998035425299623,0.179378523347451,0.337050438429747,0.807776350119307,0.126414156467931,0.368734946477538,0.174232533920871,0.396370378202282,0.126903553299492,0.327242524916944,0.135709251924536,0.396370378202282,0.83728813559322,0.449202350965575,Non-Carnivore,FALSE,FALSE
75,K,Cretaceous,Lower Cretaceous,Albian,Alb,113.2,106.85,100.5,12.7,#95c562,#9fca70,#d9e8b1,554,550,354,83,35,60,127,223,169,1256,1107,1074.58472681133,1775,1425,0.166760563380282,0.197183098591549,0.126239745674607,0.163434115682656,0.447867773613509,0.440621365092742,0.263891956723528,0.2630343453809,0.248179629475535,0.293491436558621,0.196232339089482,0.180094786729858,0.218445030532656,0.198566538978288,0.810068649885583,0.468152866242038,Non-Carnivore,FALSE,FALSE
76,K,Cretaceous,Upper Cretaceous,Cenomanian,Cen,100.5,97.2,93.9,6.6,#95c562,#b9d25d,#c6d86c,550,471,302,61,68,40,160,228,171,1308,1123,1061.43720468776,1867,1479,0.177289769683985,0.207820032137118,0.122866930693656,0.160682381690473,0.599491260851647,0.444431076641548,0.336200641524025,0.233794794679732,0.416160397224912,0.210535399237897,0.27823240589198,0.18796992481203,0.326052083724749,0.208217901097534,0.831955922865014,0.431192660550459,Non-Carnivore,FALSE,FALSE
77,K,Cretaceous,Upper Cretaceous,Turonian,Tur,93.9,91.645,89.39,4.51,#95c562,#b9d25d,#d2dd77,471,217,166,50,23,188,71,112,96,1440,782,800.14239892981,1719,1536,0.0971495055264689,0.106457242582897,0.0645385211375712,0.0749013081731177,1.04287030565987,0.267909565183916,0.328216919878966,0.0839337482939352,0.254335163792217,0.110785106468739,0.224568138195777,0.0674157303370786,0.254335163792217,0.0697957619355419,0.768518518518518,0.349305555555556,Non-Carnivore,FALSE,FALSE
78,K,Cretaceous,Upper Cretaceous,Coniacian,Con,89.39,87.545,85.7,3.69,#95c562,#b9d25d,#dce383,217,214,161,168,87,180,18,42,24,1528,350,562.4098704233,1612,1552,0.0260545905707196,0.0372208436724566,0.0155847310166982,0.0271159286158879,0.298492988555997,0.284571650037389,-0.0481874246577402,0.0212810307097667,-0.279204682262739,-0.0852646516546881,-0.0701298701298701,-0.0366492146596859,-0.0677800150617421,-0.0359936026479055,0.48936170212766,0.174083769633508,Non-Carnivore,FALSE,FALSE
79,K,Cretaceous,Upper Cretaceous,Santonian,San,85.7,84.675,83.65,2.05,#95c562,#b9d25d,#e5e88f,214,443,181,75,265,20,50,118,72,1498,704,782.976842333166,1738,1570,0.0701956271576525,0.096662830840046,0.0469447342651889,0.0758230750038758,0.167478983756026,0.89507273877931,-0.0664003827027788,0.180419352998401,0.0460258223952821,-0.00577479949388391,0,0,0,0,0.70703125,0.309746328437917,Non-Carnivore,FALSE,FALSE
80,K,Cretaceous,Upper Cretaceous,Campanian,Cam,83.65,77.91,72.17,11.48,#95c562,#b9d25d,#efec9b,443,705,315,83,58,42,153,206,205,1411,1228,1220.07282160155,1975,1616,0.18126582278481,0.181772151898734,0.135655287228227,0.136273907724293,0.340997131219503,0.805625163986636,0.188234376667092,0.458944750772899,0.178526485825403,0.547005280343493,0.108365019011407,0.341370558375635,0.114698444291431,0.417594206691991,0.791457286432161,0.470588235294118,Non-Carnivore,FALSE,FALSE
81,K,Cretaceous,Upper Cretaceous,Maastrichtian,Maa,72.17,69.105,66.04,6.13,#95c562,#b9d25d,#f5f1a7,705,522,309,51,54,71,225,208,405,1212,1446,1324.72942217639,2050,1617,0.307317073170732,0.211219512195122,0.288300692947847,0.158384983966047,0.824856525914523,0.524326310984893,0.528025258809154,0.290446944526089,0.561933286075785,0.325019742889425,0.415343915343915,0.261780104712042,0.536731494101835,0.303513537668462,0.858333333333333,0.501650165016502,Non-Carnivore,TRUE,TRUE
82,Pg,Paleogene,Paleocene,Danian,Dan,66.04,63.85,61.66,4.38,#f8ac70,#f8b77d,#fbc27f,522,439,272,94,40,117,111,266,143,1277,1065,1126.87736859084,1797,1420,0.141346688925988,0.209794101279911,0.106143294562767,0.189214996330622,0.651865521586641,0.478697346779174,0.300467634748753,0.325934592226764,0.243230309880947,0.272168264564112,0.215909090909091,0.195121951219512,0.243230309880947,0.217064505237828,0.743169398907104,0.426781519185591,Non-Carnivore,FALSE,FALSE
83,Pg,Paleogene,Paleocene,Selandian-Thanetian,Se-Th,61.66,58.83,56,5.66,#f8ac70,#f8b77d,#fccb87,439,449,285,120,109,104,74,162,99,1444,838,936.41648295807,1779,1543,0.0972456436200112,0.13265879707701,0.0663115329103893,0.106329575053935,0.432010232806521,0.454533707473604,0.176949078524006,0.157702440368235,0.0937014566045763,0.101657168671166,0.0876565295169946,0.0913884007029877,0.0917387474367278,0.0958375596179018,0.703703703703704,0.348337950138504,Non-Carnivore,FALSE,FALSE
84,Pg,Paleogene,Eocene,Ypresian,Ypr,56,52.035,48.07,7.93,#f8ac70,#fac18a,#f7ba8e,449,522,296,86,119,91,252,285,84,1522,1229,1247.20660608962,2143,1606,0.156789547363509,0.250583294447037,0.0537213560850758,0.171642752170597,0.416663433418194,0.567308133558578,0.122902314890031,0.21591024672069,0.123171358404074,0.193568780881302,0.114018691588785,0.175986842105263,0.12105942520093,0.193568780881302,0.774869109947644,0.399474375821288,Non-Carnivore,FALSE,FALSE
